word,AoA
tetraploid,12.0
tetrarch,12.0
text,6.0
textbook,6.0
textile,8.0
textual,8.0
texture,8.0
thalamus,12.0
thalassocracy,14.0
thalidomide,12.0
thallium,14.0
than,4.0
thanatopsis,12.0
thane,14.0
thank,4.0
thankful,6.0
thankfulness,4.0
thankless,6.0
thanks,2.0
Thanksgiving,2.0
thanksgiving,2.0
that,2.0
thatch,6.0
thatched,6.0
thaumaturgy,13.0
thaw,4.0
the,2.0
theater,2.0
theatre,4.0
theatrical,6.0
theatrics,12.0
thee,4.0
theft,6.0
their,2.0
theirs,2.0
theism,12.0
them,2.0
theme,6.0
themselves,6.0
then,2.0
thenand,4.0
thence,10.0
thenceforth,12.0
thenceforward,12.0
theocracy,13.0
theologian,10.0
theological,10.0
theology,12.0
theorem,12.0
theoretical,12.0
theorist,6.0
theorize,10.0
theory,8.0
theosophy,12.0
therapeutic,12.0
therapeutics,13.0
therapy,8.0
there,2.0
thereabouts,6.0
thereafter,6.0
thereat,12.0
thereby,10.0
therefor,12.0
therefore,6.0
therefrom,12.0
therein,12.0
thereinto,12.0
theremin,14.0
thereof,6.0
thereon,12.0
thereto,10.0
theretofore,12.0
thereunder,10.0
thereunto,8.0
thereupon,10.0
therewith,12.0
therewithal,12.0
thermal,12.0
thermite,14.0
thermodynamics,12.0
thermometer,2.0
thermonuclear,10.0
thermophile,13.0
thermoplastic,12.0
thermos,6.0
thermostat,6.0
thesaurus,12.0
these,4.0
thesis,10.0
thespian,12.0
theta,10.0
thews,14.0
they,2.0
thiamin,8.0
thiazole,13.0
thick,4.0
thicken,4.0
thickening,10.0
thicket,6.0
thickly,6.0
thickness,4.0
thief,4.0
thieve,6.0
thievery,6.0
thieves,2.0
thievish,6.0
thigh,6.0
thimble,4.0
thimbleful,6.0
thin,2.0
thine,12.0
thing,2.0
things,4.0
thingurnabob,4.0
think,2.0
thinkable,4.0
thinker,4.0
thinking,4.0
thinly,10.0
thinner,8.0
third,2.0
thirdly,8.0
thirst,2.0
thirstier,2.0
thirsty,2.0
thirteen,4.0
thirteenth,2.0
thirtieth,8.0
thirty,2.0
this,2.0
thistle,6.0
thistledown,14.0
thither,12.0
thitherward,12.0
tho,6.0
thong,13.0
thoracic,13.0
thorax,10.0
thorium,14.0
thorn,4.0
thorny,2.0
thoro,8.0
thorough,6.0
thoroughbred,4.0
thoroughfare,10.0
thoroughgoing,14.0
thoroughly,6.0
those,4.0
thou,10.0
though,6.0
thought,4.0
thoughtful,2.0
thoughtfulness,4.0
thoughtless,2.0
thousand,2.0
thousands,6.0
thousandth,2.0
thrall,13.0
thralldom,13.0
thrash,6.0
thrashing,6.0
thread,2.0
threadbare,12.0
threat,6.0
threaten,6.0
three,2.0
threefold,10.0
threesome,6.0
threnody,13.0
thresh,6.0
thresher,6.0
threshold,8.0
threw,2.0
thrice,8.0
thrift,6.0
thriftless,8.0
thrifty,6.0
thrill,2.0
thriller,4.0
thrip,14.0
thrive,8.0
throat,2.0
throaty,12.0
throb,8.0
throes,14.0
thrombosis,14.0
thrombus,12.0
throne,4.0
throng,12.0
throttle,6.0
through,2.0
throughout,6.0
throve,12.0
throw,2.0
throwback,12.0
thrown,2.0
thru,8.0
thrum,12.0
thrush,6.0
thrust,8.0
thrusters,8.0
thud,8.0
thug,8.0
thumb,4.0
thumbnail,6.0
thumbprint,4.0
thumbscrew,12.0
thumbtack,2.0
thump,6.0
thunder,2.0
thunderbolt,4.0
thunderclap,8.0
thundercloud,4.0
thunderhead,8.0
thunderous,6.0
thundershower,4.0
thunderstorm,4.0
thunderstruck,10.0
Thursday,2.0
thus,6.0
thwack,10.0
thwart,12.0
thy,8.0
thyme,14.0
thymol,13.0
thymus,13.0
thyroid,6.0
thyroxin,12.0
thyself,12.0
ti,6.0
tiara,10.0
tibia,10.0
tic,14.0
tick,4.0
ticker,4.0
ticket,2.0
ticking,14.0
tickle,2.0
tickler,10.0
ticklish,4.0
tidal,8.0
tidbit,8.0
tiddlywinks,2.0
tide,4.0
tidewater,10.0
tidiness,6.0
tidings,8.0
tidy,6.0
tie,2.0
tieback,8.0
tier,10.0
ties,6.0
tiff,12.0
tiger,2.0
tigerish,8.0
tight,4.0
tighten,6.0
tightrope,4.0
tights,6.0
tightwad,6.0
tigress,6.0
tike,10.0
tilde,13.0
tile,6.0
tiling,8.0
till,4.0
tillage,12.0
tiller,10.0
tilt,4.0
tilth,12.0
timbal,14.0
timbale,12.0
timber,2.0
timbered,6.0
timbering,12.0
timberland,4.0
timberline,12.0
timbre,13.0
timbrel,14.0
time,2.0
timekeeper,6.0
timeless,8.0
timely,12.0
timepiece,6.0
timer,2.0
times,4.0
timetable,8.0
timid,8.0
timidity,8.0
timing,10.0
timorous,12.0
timothy,13.0
timpani,12.0
tin,2.0
tincture,12.0
tinder,12.0
tinderbox,12.0
tine,14.0
tinfoil,4.0
ting,12.0
tinge,10.0
tingle,4.0
tinker,10.0
tinkle,6.0
tinny,10.0
tinsel,6.0
tinsmith,6.0
tint,6.0
tintinnabulation,13.0
tintype,12.0
tinware,4.0
tiny,2.0
tip,4.0
tipple,12.0
tippler,12.0
tipster,13.0
tipsy,8.0
tiptoe,2.0
tiptop,6.0
tirade,12.0
tire,6.0
tired,2.0
tireless,8.0
tires,2.0
tiresome,8.0
tiring,6.0
tiro,13.0
tis,6.0
tissue,2.0
tit,8.0
titan,10.0
titanic,10.0
titanium,13.0
titbit,12.0
tithe,10.0
titian,12.0
titillate,14.0
title,4.0
titled,10.0
titlist,13.0
titmouse,14.0
titter,12.0
tittle,14.0
titular,14.0
tizzy,12.0
TNT,4.0
to,2.0
toad,2.0
toadstool,4.0
toady,14.0
toast,2.0
toaster,2.0
toastmaster,10.0
tobacco,2.0
tobacconist,12.0
toboggan,8.0
tocsin,14.0
today,2.0
toddle,8.0
toddler,6.0
toddy,13.0
toe,2.0
toenail,4.0
toffee,6.0
toga,10.0
together,2.0
toggle,13.0
togs,10.0
toil,6.0
toiler,8.0
toilet,2.0
toiletry,10.0
toilette,13.0
toils,12.0
toilsome,8.0
token,6.0
tokonoma,12.0
told,4.0
tolerable,8.0
tolerance,8.0
tolerant,10.0
tolerate,10.0
toleration,10.0
tollgate,6.0
tomahawk,4.0
tomato,4.0
tomb,6.0
tomboy,4.0
tombstone,4.0
tomcat,4.0
tome,14.0
tomfoolery,10.0
tommyrot,12.0
tomorrow,2.0
tomtit,13.0
ton,2.0
tonal,12.0
tonality,12.0
tone,6.0
tong,14.0
tongs,6.0
tongue,2.0
tonic,6.0
tonight,2.0
tonnage,8.0
tonneau,12.0
tonsil,4.0
tonsillectomy,10.0
tonsillitis,2.0
tonsorial,14.0
tonsure,12.0
too,2.0
took,4.0
tool,4.0
toot,4.0
tooth,2.0
toothache,4.0
toothbrush,2.0
toothless,2.0
toothpaste,2.0
toothsome,14.0
top,2.0
topaz,10.0
topcoat,4.0
toper,12.0
topflight,13.0
topic,4.0
topical,13.0
topknot,12.0
topmast,8.0
topmost,2.0
topographer,14.0
topography,13.0
topping,8.0
topple,6.0
tops,4.0
topsail,8.0
topside,12.0
topsoil,4.0
toque,13.0
Torah,14.0
torch,6.0
torchlight,10.0
tore,4.0
toreador,8.0
torero,12.0
torii,12.0
torment,6.0
tormentor,6.0
torn,2.0
tornado,2.0
torpedo,2.0
torpid,13.0
torpor,12.0
torque,13.0
torrent,8.0
torrential,10.0
torrid,10.0
torsion,14.0
torso,10.0
tort,13.0
tortilla,10.0
tortoise,2.0
tortuous,14.0
torture,4.0
torturous,12.0
Tory,12.0
toss,4.0
tossing,12.0
tot,4.0
total,2.0
totalitarian,12.0
totality,10.0
totally,8.0
tote,10.0
totem,6.0
totemism,12.0
totter,8.0
totum,14.0
toucan,13.0
touch,2.0
touchback,8.0
touchdown,4.0
touche,10.0
touched,6.0
touching,10.0
touchstone,13.0
touchy,6.0
tough,2.0
toughen,2.0
toujours,12.0
toupee,8.0
tour,4.0
tourism,10.0
tourist,6.0
tourmaline,12.0
tournament,4.0
tourney,10.0
tourniquet,10.0
tousle,10.0
tousled,10.0
tout,12.0
tow,6.0
toward,4.0
towards,4.0
towel,2.0
toweling,14.0
tower,4.0
towering,6.0
towheaded,13.0
towhee,12.0
towline,6.0
town,4.0
townsfolk,4.0
township,8.0
townsman,8.0
townspeople,4.0
towpath,10.0
toxemia,13.0
toxic,8.0
toxicology,13.0
toxin,14.0
toy,2.0
trace,2.0
traceable,6.0
tracer,4.0
tracery,14.0
traces,12.0
trachea,10.0
tracheitis,12.0
tracheotomy,14.0
trachoma,13.0
tracing,6.0
track,2.0
trackless,4.0
tracks,6.0
tract,8.0
tractable,13.0
traction,6.0
tractor,2.0
trade,2.0
trader,4.0
tradesman,10.0
tradespeople,12.0
tradition,6.0
traditional,8.0
traduce,14.0
traffic,2.0
trafficker,12.0
tragedian,12.0
tragedienne,12.0
tragedy,6.0
tragic,6.0
tragicomedy,6.0
trail,2.0
trailer,4.0
train,2.0
trainer,2.0
training,2.0
trainload,6.0
trainman,4.0
traipse,12.0
trait,8.0
traitor,4.0
traitorous,6.0
trajectory,13.0
tram,13.0
trammel,12.0
tramontane,13.0
tramp,4.0
trample,4.0
trampoline,6.0
tramway,12.0
trance,6.0
tranquil,8.0
tranquility,8.0
tranquilize,8.0
tranquilizer,4.0
transact,8.0
transaction,8.0
transatlantic,8.0
transcend,12.0
transcendent,12.0
transcendental,13.0
transcontinental,8.0
transcribe,12.0
transcript,6.0
transcription,8.0
transducer,12.0
transept,12.0
transfer,4.0
transferal,8.0
transference,12.0
transfigure,8.0
transfix,14.0
transfixed,13.0
transform,6.0
transformation,6.0
transformer,6.0
transfuse,8.0
transfusion,6.0
transgress,14.0
transgression,13.0
transience,12.0
transient,12.0
transistor,8.0
transit,8.0
transition,12.0
transitive,12.0
transitory,12.0
translate,4.0
translation,4.0
translator,6.0
transliterate,12.0
translucent,13.0
translunar,14.0
transmigration,12.0
transmission,4.0
transmit,4.0
transmittable,6.0
transmitter,6.0
transmontane,12.0
transmute,12.0
transoceanic,8.0
transom,13.0
transparency,6.0
transparent,6.0
transpiration,12.0
transpire,12.0
transplant,6.0
transplantation,6.0
transport,4.0
transportation,4.0
transpose,10.0
transposition,12.0
transship,14.0
transubstantiation,13.0
transverse,12.0
trap,2.0
trapdoor,12.0
trapeze,4.0
trapezoid,8.0
trapper,2.0
trappings,14.0
traps,13.0
trapshooting,12.0
trash,2.0
trashy,4.0
trauma,13.0
travail,13.0
travel,2.0
traveler,2.0
travelogue,10.0
traverse,13.0
travertine,13.0
travesty,14.0
travois,13.0
trawl,10.0
trawler,12.0
tray,4.0
treacherous,6.0
treachery,8.0
treacle,13.0
tread,6.0
treadle,8.0
treadmill,13.0
treason,6.0
treasonable,8.0
treasonous,8.0
treasure,2.0
treasurer,6.0
treasury,4.0
treat,4.0
treatise,13.0
treatment,4.0
treaty,6.0
treble,10.0
tree,2.0
treeless,2.0
trees,8.0
treetop,2.0
trefoil,13.0
trek,8.0
trellis,10.0
trematode,13.0
tremble,4.0
tremendous,6.0
tremolo,12.0
tremor,10.0
tremulous,14.0
trench,6.0
trenchant,14.0
trencher,14.0
trencherman,12.0
trend,10.0
trepan,12.0
trepid,13.0
trepidation,14.0
trespass,2.0
tress,13.0
tresses,12.0
trestle,10.0
trey,10.0
triable,13.0
triad,12.0
trial,4.0
triangle,4.0
triangular,4.0
triangulate,12.0
tribal,8.0
tribe,2.0
tribesman,8.0
tribulation,14.0
tribunal,13.0
tribune,12.0
tributary,8.0
tribute,8.0
trice,14.0
triceps,10.0
trichina,12.0
trichinosis,13.0
trichloride,12.0
trichotomy,12.0
trick,2.0
trickery,6.0
trickle,6.0
trickster,8.0
tricky,6.0
tricolor,6.0
tricorn,13.0
tricuspid,13.0
tricycle,2.0
trident,14.0
tried,2.0
triennial,10.0
trier,4.0
trifle,6.0
trifler,10.0
trifling,8.0
trifoliate,12.0
trig,12.0
trigamy,12.0
trigger,4.0
trigonometry,10.0
trilateral,10.0
trill,12.0
trillion,13.0
trillium,13.0
trilobate,12.0
trilobite,13.0
trilogy,12.0
trim,4.0
trimeter,12.0
trimming,6.0
trimmings,8.0
trimonthly,12.0
trinity,10.0
trinket,4.0
trinomial,10.0
trio,4.0
triode,14.0
triolet,14.0
trip,2.0
tripartite,12.0
tripe,12.0
triphammer,12.0
triple,2.0
triplets,4.0
triplex,12.0
triplicate,8.0
triply,12.0
tripod,10.0
tripper,12.0
trippingly,12.0
triptych,14.0
trireme,13.0
trisect,13.0
trisyllable,6.0
trite,13.0
tritium,13.0
triturate,13.0
triumph,6.0
triumphal,8.0
triumphant,6.0
triumvirate,14.0
triune,13.0
trivalent,14.0
trivet,14.0
trivial,12.0
triweekly,10.0
trochaic,13.0
trochee,13.0
trod,8.0
trodden,8.0
troglodyte,12.0
troika,12.0
troll,6.0
trolley,4.0
trollop,13.0
trombone,2.0
tromp,6.0
troop,2.0
trooper,6.0
troops,2.0
trope,14.0
trophy,2.0
tropic,13.0
tropical,4.0
tropics,6.0
tropism,13.0
troposphere,13.0
trot,4.0
troth,13.0
trotline,12.0
trotter,12.0
troubadour,12.0
trouble,4.0
troubled,2.0
troublesome,4.0
troublous,10.0
trough,6.0
trounce,10.0
troupe,8.0
trouper,12.0
trousers,6.0
trousseau,10.0
trout,4.0
trow,13.0
trowel,10.0
troy,13.0
truancy,8.0
truant,10.0
truce,6.0
truck,2.0
trucker,8.0
trucking,12.0
truckle,13.0
truculent,14.0
trudge,6.0
truffle,14.0
truism,13.0
trull,13.0
truly,6.0
trump,8.0
trumpery,13.0
trumpet,2.0
trumpeter,4.0
truncated,14.0
truncheon,14.0
trundle,13.0
trunk,2.0
trunks,4.0
trunnion,13.0
truss,13.0
trust,2.0
trustee,8.0
trustful,2.0
trusting,4.0
trustworthy,6.0
trusty,12.0
truth,2.0
truthful,2.0
try,2.0
trying,6.0
tryout,4.0
trypsin,12.0
tryst,14.0
tsar,12.0
tsetse,12.0
tub,4.0
tuba,4.0
tubby,2.0
tube,2.0
tuber,12.0
tubercle,12.0
tubercular,13.0
tuberculin,13.0
tuberculosis,6.0
tuberose,13.0
tubing,8.0
tubular,12.0
tuck,6.0
tucker,12.0
tuckered,6.0
Tuesday,2.0
tuff,14.0
tuft,10.0
tug,2.0
tugboat,2.0
tugging,4.0
tuition,8.0
tularemia,13.0
tulip,4.0
tulle,13.0
tumble,4.0
tumblebug,12.0
tumbler,6.0
tumbleweed,8.0
tumbling,6.0
tumbrel,14.0
tumeric,12.0
tumid,13.0
tummy,2.0
tumor,8.0
tumult,10.0
tumultuous,12.0
tun,13.0
tuna,2.0
tundra,12.0
tune,4.0
tuneful,6.0
tungsten,8.0
tunic,12.0
tunnel,4.0
tunny,13.0
tupelo,14.0
tuppence,12.0
turban,6.0
turbine,14.0
turbojet,4.0
turbot,13.0
turbulent,10.0
tureen,13.0
turf,6.0
turgid,14.0
turkey,2.0
turmeric,14.0
turmoil,10.0
turn,2.0
turnbuckle,12.0
turncoat,12.0
turnescent,13.0
turnip,2.0
turnkey,13.0
turnout,6.0
turnover,8.0
turnpike,4.0
turnspit,12.0
turnstile,14.0
turntable,2.0
turpentine,6.0
turpitude,14.0
turquoise,6.0
turret,8.0
turtle,2.0
turtledove,6.0
turtleneck,4.0
tusk,6.0
tussle,6.0
tussock,14.0
tutee,12.0
tutelage,14.0
tutor,8.0
tutu,12.0
tux,12.0
tuxedo,8.0
TV,2.0
twain,14.0
twang,8.0
twas,2.0
tweak,12.0
tweed,6.0
tweet,6.0
tweeter,14.0
tweezers,4.0
twelfth,2.0
twelve,4.0
twelvemonth,12.0
twentieth,2.0
twenty,2.0
twere,6.0
twice,4.0
twiddle,8.0
twig,2.0
twilight,2.0
twill,6.0
twin,4.0
twine,6.0
twinge,10.0
twinkle,6.0
twinkling,12.0
twins,2.0
twirl,4.0
twist,2.0
twister,6.0
twit,14.0
twitch,4.0
twitter,8.0
twixt,12.0
two,2.0
twofold,6.0
twopence,8.0
twosome,8.0
tycoon,12.0
tying,2.0
tympan,13.0
tympani,12.0
tympanum,13.0
typal,13.0
type,4.0
typesetter,10.0
typewrite,2.0
typewriter,4.0
typewritten,6.0
typhoid,6.0
typhoon,6.0
typhus,12.0
typical,8.0
typically,6.0
typify,14.0
typist,4.0
typography,13.0
tyrannical,10.0
tyrannize,10.0
tyrannous,10.0
tyranny,10.0
tyrant,10.0
tyro,14.0
ubiquitous,14.0
udder,10.0
UFO,6.0
ugliness,6.0
ugly,2.0
ukulele,6.0
ulcer,10.0
ulna,12.0
ulster,14.0
ulterior,12.0
ultima,12.0
ultimate,12.0
ultimately,12.0
ultimatum,12.0
ultimo,14.0
ultra,13.0
ultramarine,10.0
ultramodern,8.0
ultramontane,13.0
ultramundane,12.0
ultrasonic,8.0
ultraviolet,8.0
umber,14.0
umbilicus,13.0
umbra,12.0
umbrage,12.0
umbrella,2.0
umlaut,12.0
umpire,4.0
umpteen,8.0
unabashed,14.0
unabated,13.0
unable,6.0
unabridged,10.0
unaccountable,8.0
unaccustomed,6.0
unacquainted,4.0
unadulterated,12.0
unaffected,8.0
unafraid,4.0
unaided,6.0
unalterable,12.0
unanimity,13.0
unanimous,8.0
unannounced,8.0
unanswerable,8.0
unapproachable,10.0
unarm,4.0
unarmed,4.0
unashamed,2.0
unassuming,14.0
unattached,4.0
unattainable,8.0
unattended,8.0
unattractive,2.0
unauthorized,8.0
unavailing,10.0
unavoidable,8.0
unaware,6.0
unawares,6.0
unbalanced,4.0
unbearable,6.0
unbeaten,6.0
unbecoming,6.0
unbeknown,8.0
unbeknownst,8.0
unbelief,8.0
unbelievable,4.0
unbeliever,8.0
unbelieving,6.0
unbend,10.0
unbending,10.0
unbiased,10.0
unbidden,12.0
unbind,12.0
unblemished,6.0
unbloody,8.0
unborn,2.0
unbosom,12.0
unbound,8.0
unbounded,12.0
unbowed,12.0
unbreakable,4.0
unbridled,12.0
unbroken,4.0
unbuckle,2.0
unburden,10.0
unburned,2.0
unbusinesslike,6.0
unbutton,4.0
uncanny,10.0
unceasing,6.0
uncertain,4.0
uncertainty,4.0
unchain,4.0
unchangeable,6.0
unchanged,4.0
unchecked,6.0
uncial,14.0
uncivil,12.0
uncivilized,6.0
unclaimed,8.0
unclasp,4.0
uncle,2.0
unclean,4.0
uncleanness,4.0
unclothed,4.0
unclouded,4.0
uncoil,4.0
uncomfortable,6.0
uncommon,6.0
uncomplaining,8.0
uncompromising,12.0
unconcern,6.0
unconcerned,6.0
unconditional,12.0
unconnected,4.0
unconquerable,6.0
unconquered,6.0
unconscionable,13.0
unconscious,6.0
unconstitutional,8.0
uncontrollable,6.0
uncontrolled,4.0
unconventional,12.0
uncooked,4.0
uncork,4.0
uncorrupted,10.0
uncouple,8.0
uncouth,10.0
uncover,4.0
unction,14.0
unctuous,14.0
uncultivated,8.0
uncured,8.0
uncurl,4.0
uncut,2.0
undated,4.0
undaunted,8.0
undecided,4.0
undefiled,13.0
undefined,8.0
undemocratic,12.0
undeniable,10.0
undented,4.0
under,2.0
underage,4.0
underbid,6.0
underbrush,4.0
undercarriage,12.0
underclassman,10.0
underclothes,4.0
undercoat,8.0
undercover,6.0
undercurrent,4.0
undercut,6.0
underdeveloped,6.0
underdog,6.0
underdone,8.0
underestimate,8.0
underexposed,12.0
underfed,6.0
underfoot,10.0
undergarment,6.0
undergo,10.0
undergraduate,8.0
underground,4.0
undergrowth,8.0
underhand,10.0
underhanded,8.0
underlie,13.0
underline,2.0
underling,12.0
underlip,4.0
underlying,12.0
undermine,12.0
undermost,12.0
underneath,4.0
undernourished,6.0
underpan,2.0
underpants,2.0
underpart,13.0
underparts,12.0
underpass,6.0
underpinning,12.0
underprivileged,6.0
underrate,8.0
underscore,10.0
undersea,2.0
undersell,6.0
undershirt,2.0
undershot,13.0
underside,2.0
undersign,12.0
undersigned,12.0
undersized,6.0
underskirt,10.0
underslung,12.0
understand,2.0
understanding,2.0
understate,12.0
understatement,10.0
understood,4.0
understudy,10.0
undertake,10.0
undertaker,4.0
undertaking,8.0
undertone,8.0
undertook,8.0
undertow,10.0
underwaist,12.0
underwater,2.0
underway,8.0
underwear,2.0
underweight,2.0
underwent,10.0
underworld,8.0
underwrite,14.0
underwriting,12.0
undeserved,6.0
undesirable,12.0
undeveloped,4.0
undid,4.0
undies,6.0
undignified,12.0
undiminished,10.0
undine,14.0
undiscovered,4.0
undisputed,8.0
undistinguished,10.0
undisturbed,4.0
undivided,8.0
undo,6.0
undoing,12.0
undone,4.0
undoubted,10.0
undoubtedly,10.0
undreamed,6.0
undress,2.0
undue,14.0
undulate,12.0
undulation,12.0
unduly,12.0
undying,8.0
unearned,6.0
unearth,8.0
unearthly,13.0
uneasily,6.0
uneasiness,8.0
uneasy,6.0
uneatable,4.0
uneducated,2.0
unemployable,6.0
unemployed,4.0
unemployment,4.0
unending,6.0
unendurable,12.0
unenvied,8.0
unequal,4.0
unequalled,12.0
unequivocal,14.0
unerring,12.0
UNESCO,13.0
unessential,8.0
uneven,2.0
uneventful,8.0
unexampled,12.0
unexcelled,12.0
unexceptionable,12.0
unexceptional,12.0
unexpected,4.0
unexpectedly,6.0
unexperienced,6.0
unexpired,12.0
unexplained,2.0
unexplored,2.0
unfaded,6.0
unfailing,2.0
unfair,2.0
unfaithful,4.0
unfaltering,12.0
unfamiliar,6.0
unfasten,2.0
unfathomable,13.0
unfathomed,12.0
unfavorable,6.0
unfeeling,8.0
unfeigned,14.0
unfelt,8.0
unfetter,12.0
unfinished,2.0
unfit,6.0
unflagging,12.0
unflappable,12.0
unflinching,10.0
unfold,2.0
unforeseen,8.0
unforgettable,4.0
unfortunate,6.0
unfounded,14.0
unfreeze,10.0
unfrequent,8.0
unfriendly,4.0
unfrock,12.0
unfruitful,6.0
unfurl,8.0
unfurnished,2.0
ungainly,14.0
ungenerous,10.0
ungentle,6.0
ungodly,8.0
ungovernable,4.0
ungracious,6.0
ungrateful,6.0
ungrounded,13.0
ungrudging,12.0
unguarded,6.0
unguent,14.0
ungulate,12.0
unhallowed,12.0
unhand,6.0
unhandy,4.0
unhappier,2.0
unhappily,6.0
unhappiness,2.0
unhappy,2.0
unharmed,2.0
unhealthful,8.0
unhealthy,2.0
unheard,4.0
unheeded,8.0
unhesitatingly,10.0
unhinge,10.0
unhinged,14.0
unhitch,4.0
unholy,6.0
unhonored,8.0
unhook,4.0
unhorse,14.0
unhurt,2.0
unhygienic,12.0
unicameral,13.0
unicellulard,12.0
unicorn,12.0
unidentified,6.0
uniface,13.0
unification,10.0
uniform,4.0
uniformity,12.0
uniformly,12.0
unify,8.0
unilateral,12.0
unimaginable,8.0
unimpaired,12.0
unimpeachable,10.0
unimpeded,13.0
unimportant,4.0
unimpressive,6.0
uninhabited,8.0
uninjured,6.0
uninspired,10.0
unintelligible,8.0
uninteresting,2.0
uninterrupted,2.0
uninvited,4.0
union,6.0
unionist,10.0
unique,10.0
unison,8.0
unit,6.0
unitary,12.0
unite,2.0
unity,8.0
univalent,12.0
univalve,12.0
universal,8.0
universe,6.0
university,4.0
unjust,6.0
unjustly,10.0
unkempt,12.0
unkind,2.0
unkindly,2.0
unkindness,2.0
unknown,2.0
unlace,6.0
unlawful,2.0
unleaded,6.0
unlearned,6.0
unleash,6.0
unleavened,13.0
unless,6.0
unlettered,14.0
unlike,6.0
unlikely,2.0
unlikeness,10.0
unlimber,12.0
unlimited,8.0
unlined,8.0
unload,4.0
unlock,6.0
unloose,6.0
unlovely,6.0
unlucky,2.0
unman,14.0
unmanageable,6.0
unmanly,8.0
unmanned,6.0
unmarried,2.0
unmask,6.0
unmatched,6.0
unmeasured,10.0
unmentionable,6.0
unmerciful,8.0
unmindful,10.0
unmistakable,8.0
unmitigated,14.0
unmixed,8.0
unmoved,2.0
unnamed,2.0
unnatural,2.0
unnecessarily,6.0
unnecessary,2.0
unnerve,12.0
unnoticed,2.0
unnumbered,4.0
unobservant,6.0
unobserved,8.0
unobtrusive,12.0
unoccupied,6.0
unofficial,6.0
unopened,2.0
unorganized,4.0
unorthodox,10.0
unpack,4.0
unpaid,6.0
unparalleled,12.0
unpin,4.0
unpitied,8.0
unpleasant,4.0
unplug,4.0
unplumbed,12.0
unpopular,4.0
unprecedented,12.0
unpredictable,8.0
unprejudiced,10.0
unpremeditated,10.0
unprepared,2.0
unpretentious,14.0
unprincipled,12.0
unprintable,4.0
unproductive,8.0
unprofessional,12.0
unprofitable,6.0
unprotected,4.0
unprovoked,10.0
unpunished,4.0
unqualified,6.0
unquenchable,10.0
unquestionable,8.0
unquestioned,2.0
unquiet,12.0
unquote,8.0
unravel,8.0
unread,2.0
unready,2.0
unreal,6.0
unreality,8.0
unreasonable,4.0
unreasoning,12.0
unreel,6.0
unregenerate,13.0
unrelenting,10.0
unreliable,4.0
unrelieved,12.0
unremitting,14.0
unrequited,14.0
unreserved,10.0
unreservedly,12.0
unrest,8.0
unrestrained,10.0
unrighteous,8.0
unripe,2.0
unrivaled,10.0
unroll,4.0
unruffled,10.0
unruly,8.0
unsaddle,4.0
unsafe,2.0
unsaid,2.0
unsanitary,6.0
unsatisfactory,4.0
unsatisfied,2.0
unsavory,12.0
unsay,13.0
unscathed,10.0
unschooled,4.0
unscientific,6.0
unscramble,6.0
unscrew,6.0
unscrupulous,10.0
unseal,4.0
unseasonable,13.0
unseat,12.0
unseemly,14.0
unseen,4.0
unselfish,4.0
unselfishness,8.0
unsettled,6.0
unshakable,8.0
unshaken,10.0
unsheathe,12.0
unship,10.0
unshod,12.0
unsightly,10.0
unskilled,4.0
unskillful,2.0
unsnap,4.0
unsnarl,6.0
unsociable,6.0
unsophisticated,8.0
unsought,8.0
unsound,8.0
unsparing,12.0
unspeakable,6.0
unspoiled,4.0
unspotted,4.0
unstable,10.0
unstained,6.0
unsteadily,4.0
unsteady,6.0
unstinting,12.0
unstop,8.0
unstrap,6.0
unstressed,12.0
unstring,8.0
unstrung,12.0
unsuccessful,6.0
unsuitable,4.0
unsullied,13.0
unsung,10.0
unsupported,4.0
unsurpassed,12.0
unsuspected,6.0
unsuspecting,6.0
unsuspicious,10.0
unswerving,12.0
untamed,2.0
untangle,4.0
untaught,6.0
unthinkable,6.0
unthinking,2.0
untidy,6.0
untie,2.0
until,4.0
untimely,6.0
untiring,6.0
untitled,12.0
unto,8.0
untold,2.0
untouchable,2.0
untouched,2.0
untoward,12.0
untrained,2.0
untrammeled,13.0
untried,6.0
untrod,10.0
untroubled,4.0
untrue,2.0
untruth,4.0
untruthful,4.0
untutored,10.0
untwist,2.0
untying,6.0
unused,4.0
unusual,6.0
unusually,4.0
unutterable,13.0
unvarying,10.0
unveil,8.0
unvoiced,10.0
unwarranted,12.0
unwary,12.0
unwashed,4.0
unwearied,8.0
unwelcome,2.0
unwell,4.0
unwept,8.0
unwholesome,12.0
unwieldy,13.0
unwilling,2.0
unwillingness,2.0
unwind,6.0
unwise,4.0
unwisely,2.0
unwitting,14.0
unwonted,14.0
unworldly,13.0
unworthy,8.0
unwound,8.0
unwrap,2.0
unwritten,2.0
unyielding,8.0
unzip,4.0
up,2.0
upbraid,13.0
upbringing,10.0
upbuild,4.0
upchuck,8.0
upcountry,12.0
update,12.0
upend,10.0
upgrade,8.0
upheaval,10.0
upheld,8.0
uphill,4.0
uphold,6.0
upholster,6.0
upholstery,4.0
upkeep,12.0
upland,4.0
uplift,2.0
upmost,10.0
upon,2.0
upper,2.0
upperclassman,12.0
uppercut,10.0
uppermost,6.0
uppish,10.0
upraise,13.0
uprear,12.0
upright,6.0
uprightness,12.0
uprising,8.0
uproar,2.0
uproarious,8.0
uproot,8.0
uprose,6.0
upsadaisy,13.0
upset,2.0
upsetting,4.0
upshot,12.0
upside,6.0
upsilon,13.0
upstage,12.0
